project_id,name,time_took
kkst522494681,Artist-Panhandler Partnerships: Outsiders Build an Art Market for Fun & Profit,4304497.0
kkst642208680,Building the Open Source Bussard Fusion Reactor,3196622.0
kkst250508133,"Game Design: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""e20: System Evolved"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Roleplaying Game",6078137.0
kkst1296897387,The MPLS Henrys Need to Get to Austin,1834868.0
kkst298106461,11/4/08,3454148.0
kkst1008523459,This Frontier Needs Heroes!  We are making a new album!,2339199.0
kkst1375023404,Send FakeDog to Flatstock @ SXSW,4735721.0
kkst2094185165,Ready to Read's educational English DVD series,7738796.0
kkst251500495,"New songs, new record!! By Lelia Broussard, former waitress, french fry enthusiast. ",4335143.0
kkst1636759272,Quarter Orange Makes a Feature Film!,5212570.0
kkst652990061,The Nouveau Classical Project presents form/figure,7768176.0
kkst777748774,Send Bici to Bike!Bike!,1879859.0
kkst2047095621,Hidden Children - Post Production Costs,2586238.0
kkst1559376736,"Help Support - Jen One's - 1 Woman Art Show, Book Release & Film!!!",7731170.0
kkst164222341,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Five in a Car"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" a sitcom about five culturally diverse roommates who become a family.",2973166.0
kkst720060567,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Amour Sincère"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" A Short film about the passion of love and anger.",2104007.0
kkst1573908688,Patrons of the Monstrous Arts,5221658.0
kkst1165943341,"Giant Robot Puppet for Short Film: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""An Act of Passion""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",3536395.0
kkst1566570936,"Publishing """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The Word Project""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",7693816.0
kkst265715712,Help spread a positive message about ICELAND,3736452.0
kkst1987355395,"Bach 'Cello Suites for Archguitar, solo recording",5455213.0
kkst1225639544,MR. HAPPY MAN:  A short documentary about one of the happiest people on earth.,3472004.0
kkst134649744,Humans vs. Zombies Source,7771358.0
kkst761201988,James Kochalka + Pixeljam = Glorkian Warrior,2631824.0
kkst1687607833,SONGS TO WEAR PANTS TO / YOUR HEART ♥♥♥ MUSIC VIDEO FOR 'NEVER',5206029.0
kkst1778494963,"Sarah Marie Mullen's new Celtic harp cd - """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""We Brought the Summer With Us""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",3393547.0
kkst1815981350,Catherine Feeny's Zombie music video,4770615.0
kkst1379564962,Burning Bayreuth: Reclaiming the Concert Hall from a Century of Stifling Tradition,4500480.0
kkst827603479,Who knew touring out to SXSW would be so expensive?!,2316446.0
kkst474562088,Cellist's Debut Album- FOLKFIRE: INSPIRED BY SONG & DANCE,7703581.0
kkst475074983,Games For The People!!,7499223.0
kkst309912075,All Your Dreams Will Come True,2962179.0
kkst1924657916,Photograph the earth from space,1316511.0
kkst1443611376,LOVELAND Season 2 Pre-Game Continued: Ghost Inches Unleash Ravishing Forces,1234138.0
kkst855710289,sustainable flower nationwide CSA,7596881.0
kkst959339998,FOURPLAY: SAN FRANCISCO,1932167.0
kkst2081105032,caRIOcas -A Brazilian Gay Series set in Rio de Janeiro,6050207.0
kkst591422855,ShareWithThree: A Website for Women and Partners to Share their Abortion Experience,7483391.0
kkst1637726934,I AM . . . a canvas!,2599540.0
kkst97479757,STUFFER,7348148.0
kkst116590467,Charlie Wolf's debut album,7682049.0
kkst1296475996,Codex of War: A New World 4E D&D Campaign setting PDF from Role Playing Public Radio,3788989.0
kkst717248508,Texodus - The Album,5013986.0
kkst1757099940,Poems + Prints: A Book Arts Project in the Wild Midwest,3025253.0
kkst218461514,"Paul Roub - """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Acrophobe"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - solo acoustic CD",2615752.0
kkst275065424,Rapstar Heroes; A Hip-Hop Infused Videogame,2767453.0
kkst1523169218,SWIMMING AWAY: a short film,2675808.0
kkst1960954089,HackNY - the first hackathon organized by NYC students for NYC students,1280143.0
kkst97692076,Documenting the Cuban Bagpipers:  the first-ever Celtic Festival held in Cuba,2952475.0
kkst920905100,"Tenor, Bryce Westervelt's debut CD:  Franz Schubert's Die schöne Müllerin",6147953.0
kkst527401141,"FUNDRAISING FOR """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""BEYOND ESSAYS"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - A DAMNAME FILM PRODUCTION",4322282.0
kkst106066260,Joy Ike is Making a New Album!,6187245.0
kkst1606288648,"Fuzz Phantoms 3-month, online fan experience!",5198781.0
kkst1435026845,THE ELBOWS: A Window Into the Novel,5209760.0
kkst1785589261,"ROSLER'S RECORDING BOOTH. """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""...In a small arcade recording booth, songs long overdue.""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",7744864.0
kkst1208391991,Chris Churchill's making a movie!,2589381.0
kkst809016888,"PREPRODUCTION, Saints and Slaves in Siam",2152871.0
kkst1273918233,A Proper Heating System,2631121.0
kkst2121022032,"Put """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Ben Lerman Plays Ukulele"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" on Logo TV",3124533.0
kkst979170052,8-Bit Cities: real-world maps that look like 80s video games,2651533.0
kkst1943650125,Fundraiser for Their Strange Gathering debut LP and the support of our artist network,2561360.0
kkst1221090126,A Short Lecture of A Different Time,5516173.0
kkst860753017,Pork Chop Night,7683969.0
kkst358672220,Make An Album With Anthony Fiumano!,6938845.0
kkst962469623,Grounded by Reality...Needs to Fly.  Help us launch our festival run.,830105.0
kkst1093676923,CROSS,3286371.0
kkst178873602,Jenny Omnichord's Vinyl Record / Cross-Canada Board Game!,2863738.0
kkst183596525,a 3 song DVD project from Besides Daniel,2668600.0
kkst582106511,MBIRD US radio tour,6602926.0
kkst1363511454,Cadet 227 - An action/adventure game for the visually impaired / blind.,2508020.0
kkst1691863529,Remember When - a web series about memory reenactment,1731563.0
kkst350195042,AkaBella's 2010 Research and Performance Tour,7727913.0
kkst1671166016,COCKY THE FOX — an adventure in 20 installments,2779320.0
kkst1827368303,PASTOR/AL: A Collaborative Music + Art Project,5865910.0
kkst353350128,Harvest: The Short Film to Kickstart My Filmmaking Career,3268459.0
kkst787244672,"Platinum Vinyl: Get Busy Committee's Picture-Disc 12""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",7420736.0
kkst161319447,Help Fund Our Next Record!,7711628.0
kkst43375502,Hi Ho Silver Oh - The West Coast Tour,3114690.0
kkst1030582715,Choke The Word Wants To Record An Album,7771606.0
kkst1419434808,RAS KASS: A.D.I.D.A.S. - Limited Edition CD & Vinyl,5230828.0
kkst1629943439,"MORE JACQUES COUSTEAU, LESS HUCK FINN",3593304.0
kkst1728481336,Visions of Love - A Dark Musical Comedy,2707206.0
kkst1175763511,Sons of Perdition - Tribeca Film Festival!,3207389.0
kkst406909316,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Twanger"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" ... the lost Twang album!",2583616.0
kkst652460846,PROJECT NIHON / sustainable art travel,5320998.0
kkst1480744060,The Eventful Life of Al Hawkes,7429704.0
kkst341349355,Stilt-Walking Mandolin Player Records 1st CD,5250592.0
kkst859819468,JP1971 MxNM:  iPad Audio_MIDI,3711874.0
kkst842499026,Send The UGA Accidentals to ICCA Finals in NYC,1320174.0
kkst1908565239,Friday The 13th: The Micros Play Monk - the new CD by The Microscopic Septet,2496447.0
kkst50358416,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Two Things She Does With Her Body"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - A Short Story",2808050.0
kkst736523985,Blameshift: Let's Make An Album Together & Go Record in LA!,7723563.0
kkst888369139,Addicube,7775508.0
kkst785975822,CHESS MOVIE - The Story of I.S. 318 - The Best Jr. High Chess Team in the Country,7772948.0
kkst736693188,"Pioneer One: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Pilot"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" episode for dramatic series.",2692790.0
kkst1249891604,THE HOUSE OF SUH,2667906.0
kkst2027148380,WHERE'S MY REVOLUTIONARY SPIRIT? :: 9 days in NYC with Red76,7772680.0
kkst977294083,Adam Underground: A Collaborative Film between High School Students and Professionals,1072569.0
kkst2136500035,LOVELAND: Everything You Ever Wanted To Know About Detroit Micro Real Estate...,1296128.0
kkst2000670596,"Heartbeater """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Slow Waves"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Album  Funding Project",5334180.0
kkst1833058902,Do It Again... Promoting the Film About My Irrational Quest to Reunite the Kinks,5261019.0
kkst237554295,"Help press Field Mouse's first album """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""You Are Here""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",4358740.0
kkst2143647937,CONTEMPORANEOUS — The Inaugural Season,7697350.0
kkst1152098000,40 Nights of Rock & Roll,3783765.0
kkst221289706,"Panacea's New Album """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""12 Step Program"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Deserves a Proper Vinyl Pressing. Make it so.",5436330.0
kkst1945260868,"The 2010 Paintings of a Lifetime Project. Ten 40"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" x 40"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" pieces w/process in a Book",7335739.0
kkst405600726,Prometheus Burning - Double disk album and stop-motion music video project,2532833.0
kkst379581519,Land of Opportunity - A Multi-Platform Documentary,3836068.0
